home_avgGoalsFor,home_avgGoalsAgainst,home_totalMatches,home_firstHalfAvgGoalsFor,home_firstHalfAvgGoalsAgainst,away_avgGoalsFor,away_avgGoalsAgainst,away_totalMatches,away_firstHalfAvgGoalsFor,away_firstHalfAvgGoalsAgainst,home_weighted_avgGoalsFor,home_weighted_avgGoalsAgainst,away_weighted_avgGoalsFor,away_weighted_avgGoalsAgainst,home_last8_avgGoalsFor,away_last8_avgGoalsFor,league_avgTotalGoals,league_avgHomeGoals,league_avgAwayGoals,goalsHome,goalsAway,totalGoals,firstHalfGoals,eventId,homeNick,awayNick
2.4695652173913043,2.255072463768116,345,1.1710144927536232,1.208695652173913,2.7583892617449663,2.563758389261745,298,1.436241610738255,1.2818791946308725,2.798,2.973,2.827,2.756,2.375,2.375,5.11768154786833,2.592093140128989,2.525588407739342,3,1,4,0,,Duka,Sef
2.9922077922077923,2.625974025974026,385,1.4883116883116883,1.348051948051948,2.1214574898785425,2.097165991902834,247,1.1619433198380567,1.0202429149797572,3.4139999999999997,2.618,2.126,1.8849999999999998,3.375,1.875,5.11768154786833,2.592093140128989,2.525588407739342,1,1,2,1,,Hyper,KaLuBa
2.7583892617449663,2.563758389261745,298,1.436241610738255,1.2818791946308725,2.9922077922077923,2.625974025974026,385,1.4883116883116883,1.348051948051948,2.827,2.756,3.4139999999999997,2.618,2.375,3.375,5.11768154786833,2.592093140128989,2.525588407739342,1,6,7,4,,Sef,Hyper
1.8892045454545454,2.2670454545454546,352,0.9517045454545454,1.1818181818181819,2.4695652173913043,2.255072463768116,345,1.1710144927536232,1.208695652173913,2.218,2.324,2.798,2.973,2.25,2.375,5.11768154786833,2.592093140128989,2.525588407739342,2,2,4,1,,Gaga,Duka
2.9922077922077923,2.625974025974026,385,1.4883116883116883,1.348051948051948,1.8892045454545454,2.2670454545454546,352,0.9517045454545454,1.1818181818181819,3.4139999999999997,2.618,2.218,2.324,3.375,2.25,5.11768154786833,2.592093140128989,2.525588407739342,3,1,4,3,,Hyper,Gaga
2.1214574898785425,2.097165991902834,247,1.1619433198380567,1.0202429149797572,2.7583892617449663,2.563758389261745,298,1.436241610738255,1.2818791946308725,2.126,1.8849999999999998,2.827,2.756,1.875,2.375,5.11768154786833,2.592093140128989,2.525588407739342,3,1,4,2,,KaLuBa,Sef
1.8892045454545454,2.2670454545454546,352,0.9517045454545454,1.1818181818181819,2.1214574898785425,2.097165991902834,247,1.1619433198380567,1.0202429149797572,2.218,2.324,2.126,1.8849999999999998,2.25,1.875,5.11768154786833,2.592093140128989,2.525588407739342,1,2,3,2,,Gaga,KaLuBa
2.4695652173913043,2.255072463768116,345,1.1710144927536232,1.208695652173913,2.9922077922077923,2.625974025974026,385,1.4883116883116883,1.348051948051948,2.798,2.973,3.4139999999999997,2.618,2.375,3.375,5.11768154786833,2.592093140128989,2.525588407739342,3,4,7,4,,Duka,Hyper
2.1214574898785425,2.097165991902834,247,1.1619433198380567,1.0202429149797572,2.4695652173913043,2.255072463768116,345,1.1710144927536232,1.208695652173913,2.126,1.8849999999999998,2.798,2.973,1.875,2.375,5.11768154786833,2.592093140128989,2.525588407739342,2,1,3,1,,KaLuBa,Duka
2.7583892617449663,2.563758389261745,298,1.436241610738255,1.2818791946308725,1.8892045454545454,2.2670454545454546,352,0.9517045454545454,1.1818181818181819,2.827,2.756,2.218,2.324,2.375,2.25,5.11768154786833,2.592093140128989,2.525588407739342,3,3,6,5,,Sef,Gaga
2.5510204081632653,2.61734693877551,196,1.3877551020408163,1.2653061224489797,1.8892045454545454,2.2670454545454546,352,0.9517045454545454,1.1818181818181819,3.114,3.038,2.218,2.324,2.5,2.25,5.11768154786833,2.592093140128989,2.525588407739342,3,2,5,3,,borees,Gaga
2.4695652173913043,2.255072463768116,345,1.1710144927536232,1.208695652173913,2.052469135802469,2.441358024691358,324,1.0308641975308641,1.2314814814814814,2.798,2.973,2.211,2.569,2.375,1.75,5.11768154786833,2.592093140128989,2.525588407739342,3,1,4,1,,Duka,Rodja
2.052469135802469,2.441358024691358,324,1.0308641975308641,1.2314814814814814,2.5510204081632653,2.61734693877551,196,1.3877551020408163,1.2653061224489797,2.211,2.569,3.114,3.038,1.75,2.5,5.11768154786833,2.592093140128989,2.525588407739342,3,1,4,2,,Rodja,borees
1.8892045454545454,2.2670454545454546,352,0.9517045454545454,1.1818181818181819,2.9922077922077923,2.625974025974026,385,1.4883116883116883,1.348051948051948,2.218,2.324,3.4139999999999997,2.618,2.25,3.375,5.11768154786833,2.592093140128989,2.525588407739342,3,1,4,2,,Gaga,Hyper
2.9922077922077923,2.625974025974026,385,1.4883116883116883,1.348051948051948,2.052469135802469,2.441358024691358,324,1.0308641975308641,1.2314814814814814,3.4139999999999997,2.618,2.211,2.569,3.375,1.75,5.11768154786833,2.592093140128989,2.525588407739342,3,3,6,3,,Hyper,Rodja
2.5510204081632653,2.61734693877551,196,1.3877551020408163,1.2653061224489797,2.4695652173913043,2.255072463768116,345,1.1710144927536232,1.208695652173913,3.114,3.038,2.798,2.973,2.5,2.375,5.11768154786833,2.592093140128989,2.525588407739342,1,2,3,1,,borees,Duka
2.4695652173913043,2.255072463768116,345,1.1710144927536232,1.208695652173913,2.9922077922077923,2.625974025974026,385,1.4883116883116883,1.348051948051948,2.798,2.973,3.4139999999999997,2.618,2.375,3.375,5.11768154786833,2.592093140128989,2.525588407739342,3,2,5,0,,Duka,Hyper
2.052469135802469,2.441358024691358,324,1.0308641975308641,1.2314814814814814,1.8892045454545454,2.2670454545454546,352,0.9517045454545454,1.1818181818181819,2.211,2.569,2.218,2.324,1.75,2.25,5.11768154786833,2.592093140128989,2.525588407739342,1,0,1,0,,Rodja,Gaga
1.8892045454545454,2.2670454545454546,352,0.9517045454545454,1.1818181818181819,2.4695652173913043,2.255072463768116,345,1.1710144927536232,1.208695652173913,2.218,2.324,2.798,2.973,2.25,2.375,5.11768154786833,2.592093140128989,2.525588407739342,2,5,7,3,,Gaga,Duka
2.9922077922077923,2.625974025974026,385,1.4883116883116883,1.348051948051948,2.5510204081632653,2.61734693877551,196,1.3877551020408163,1.2653061224489797,3.4139999999999997,2.618,3.114,3.038,3.375,2.5,5.11768154786833,2.592093140128989,2.525588407739342,3,3,6,3,,Hyper,borees
1.8892045454545454,2.2670454545454546,352,0.9517045454545454,1.1818181818181819,2.5510204081632653,2.61734693877551,196,1.3877551020408163,1.2653061224489797,2.218,2.324,3.114,3.038,2.25,2.5,5.11768154786833,2.592093140128989,2.525588407739342,1,4,5,2,,Gaga,borees
2.052469135802469,2.441358024691358,324,1.0308641975308641,1.2314814814814814,2.4695652173913043,2.255072463768116,345,1.1710144927536232,1.208695652173913,2.211,2.569,2.798,2.973,1.75,2.375,5.11768154786833,2.592093140128989,2.525588407739342,3,1,4,3,,Rodja,Duka
2.5510204081632653,2.61734693877551,196,1.3877551020408163,1.2653061224489797,2.052469135802469,2.441358024691358,324,1.0308641975308641,1.2314814814814814,3.114,3.038,2.211,2.569,2.5,1.75,5.11768154786833,2.592093140128989,2.525588407739342,1,0,1,1,,borees,Rodja
2.9922077922077923,2.625974025974026,385,1.4883116883116883,1.348051948051948,1.8892045454545454,2.2670454545454546,352,0.9517045454545454,1.1818181818181819,3.4139999999999997,2.618,2.218,2.324,3.375,2.25,5.11768154786833,2.592093140128989,2.525588407739342,5,3,8,4,,Hyper,Gaga
2.052469135802469,2.441358024691358,324,1.0308641975308641,1.2314814814814814,2.9922077922077923,2.625974025974026,385,1.4883116883116883,1.348051948051948,2.211,2.569,3.4139999999999997,2.618,1.75,3.375,5.11768154786833,2.592093140128989,2.525588407739342,4,2,6,3,,Rodja,Hyper
2.4695652173913043,2.255072463768116,345,1.1710144927536232,1.208695652173913,2.5510204081632653,2.61734693877551,196,1.3877551020408163,1.2653061224489797,2.798,2.973,3.114,3.038,2.375,2.5,5.11768154786833,2.592093140128989,2.525588407739342,1,2,3,3,,Duka,borees
2.9922077922077923,2.625974025974026,385,1.4883116883116883,1.348051948051948,2.4695652173913043,2.255072463768116,345,1.1710144927536232,1.208695652173913,3.4139999999999997,2.618,2.798,2.973,3.375,2.375,5.11768154786833,2.592093140128989,2.525588407739342,2,2,4,4,,Hyper,Duka
1.8892045454545454,2.2670454545454546,352,0.9517045454545454,1.1818181818181819,2.052469135802469,2.441358024691358,324,1.0308641975308641,1.2314814814814814,2.218,2.324,2.211,2.569,2.25,1.75,5.11768154786833,2.592093140128989,2.525588407739342,1,2,3,1,,Gaga,Rodja
2.4695652173913043,2.255072463768116,345,1.1710144927536232,1.208695652173913,1.8892045454545454,2.2670454545454546,352,0.9517045454545454,1.1818181818181819,2.798,2.973,2.218,2.324,2.375,2.25,5.11768154786833,2.592093140128989,2.525588407739342,3,3,6,3,,Duka,Gaga
2.5510204081632653,2.61734693877551,196,1.3877551020408163,1.2653061224489797,2.9922077922077923,2.625974025974026,385,1.4883116883116883,1.348051948051948,3.114,3.038,3.4139999999999997,2.618,2.5,3.375,5.11768154786833,2.592093140128989,2.525588407739342,3,4,7,3,,borees,Hyper
2.5510204081632653,2.61734693877551,196,1.3877551020408163,1.2653061224489797,1.8892045454545454,2.2670454545454546,352,0.9517045454545454,1.1818181818181819,3.114,3.038,2.218,2.324,2.5,2.25,5.11768154786833,2.592093140128989,2.525588407739342,1,0,1,1,,borees,Gaga
2.4695652173913043,2.255072463768116,345,1.1710144927536232,1.208695652173913,2.052469135802469,2.441358024691358,324,1.0308641975308641,1.2314814814814814,2.798,2.973,2.211,2.569,2.375,1.75,5.11768154786833,2.592093140128989,2.525588407739342,1,3,4,3,,Duka,Rodja
2.052469135802469,2.441358024691358,324,1.0308641975308641,1.2314814814814814,2.5510204081632653,2.61734693877551,196,1.3877551020408163,1.2653061224489797,2.211,2.569,3.114,3.038,1.75,2.5,5.11768154786833,2.592093140128989,2.525588407739342,2,2,4,1,,Rodja,borees
1.8892045454545454,2.2670454545454546,352,0.9517045454545454,1.1818181818181819,2.9922077922077923,2.625974025974026,385,1.4883116883116883,1.348051948051948,2.218,2.324,3.4139999999999997,2.618,2.25,3.375,5.11768154786833,2.592093140128989,2.525588407739342,1,3,4,1,,Gaga,Hyper
2.9922077922077923,2.625974025974026,385,1.4883116883116883,1.348051948051948,2.052469135802469,2.441358024691358,324,1.0308641975308641,1.2314814814814814,3.4139999999999997,2.618,2.211,2.569,3.375,1.75,5.11768154786833,2.592093140128989,2.525588407739342,2,1,3,2,,Hyper,Rodja
2.5510204081632653,2.61734693877551,196,1.3877551020408163,1.2653061224489797,2.4695652173913043,2.255072463768116,345,1.1710144927536232,1.208695652173913,3.114,3.038,2.798,2.973,2.5,2.375,5.11768154786833,2.592093140128989,2.525588407739342,1,2,3,2,,borees,Duka
2.4695652173913043,2.255072463768116,345,1.1710144927536232,1.208695652173913,2.9922077922077923,2.625974025974026,385,1.4883116883116883,1.348051948051948,2.798,2.973,3.4139999999999997,2.618,2.375,3.375,5.11768154786833,2.592093140128989,2.525588407739342,0,3,3,2,,Duka,Hyper
2.052469135802469,2.441358024691358,324,1.0308641975308641,1.2314814814814814,1.8892045454545454,2.2670454545454546,352,0.9517045454545454,1.1818181818181819,2.211,2.569,2.218,2.324,1.75,2.25,5.11768154786833,2.592093140128989,2.525588407739342,1,1,2,2,,Rodja,Gaga
1.8892045454545454,2.2670454545454546,352,0.9517045454545454,1.1818181818181819,2.4695652173913043,2.255072463768116,345,1.1710144927536232,1.208695652173913,2.218,2.324,2.798,2.973,2.25,2.375,5.11768154786833,2.592093140128989,2.525588407739342,2,2,4,2,,Gaga,Duka
2.9922077922077923,2.625974025974026,385,1.4883116883116883,1.348051948051948,2.5510204081632653,2.61734693877551,196,1.3877551020408163,1.2653061224489797,3.4139999999999997,2.618,3.114,3.038,3.375,2.5,5.11768154786833,2.592093140128989,2.525588407739342,1,2,3,2,,Hyper,borees
1.8892045454545454,2.2670454545454546,352,0.9517045454545454,1.1818181818181819,2.5510204081632653,2.61734693877551,196,1.3877551020408163,1.2653061224489797,2.218,2.324,3.114,3.038,2.25,2.5,5.11768154786833,2.592093140128989,2.525588407739342,4,0,4,2,,Gaga,borees
2.052469135802469,2.441358024691358,324,1.0308641975308641,1.2314814814814814,2.4695652173913043,2.255072463768116,345,1.1710144927536232,1.208695652173913,2.211,2.569,2.798,2.973,1.75,2.375,5.11768154786833,2.592093140128989,2.525588407739342,3,5,8,4,,Rodja,Duka
2.5510204081632653,2.61734693877551,196,1.3877551020408163,1.2653061224489797,2.052469135802469,2.441358024691358,324,1.0308641975308641,1.2314814814814814,3.114,3.038,2.211,2.569,2.5,1.75,5.11768154786833,2.592093140128989,2.525588407739342,3,1,4,2,,borees,Rodja
2.9922077922077923,2.625974025974026,385,1.4883116883116883,1.348051948051948,1.8892045454545454,2.2670454545454546,352,0.9517045454545454,1.1818181818181819,3.4139999999999997,2.618,2.218,2.324,3.375,2.25,5.11768154786833,2.592093140128989,2.525588407739342,4,3,7,3,,Hyper,Gaga
2.052469135802469,2.441358024691358,324,1.0308641975308641,1.2314814814814814,2.9922077922077923,2.625974025974026,385,1.4883116883116883,1.348051948051948,2.211,2.569,3.4139999999999997,2.618,1.75,3.375,5.11768154786833,2.592093140128989,2.525588407739342,2,2,4,1,,Rodja,Hyper
2.4695652173913043,2.255072463768116,345,1.1710144927536232,1.208695652173913,2.5510204081632653,2.61734693877551,196,1.3877551020408163,1.2653061224489797,2.798,2.973,3.114,3.038,2.375,2.5,5.11768154786833,2.592093140128989,2.525588407739342,1,1,2,0,,Duka,borees
2.9922077922077923,2.625974025974026,385,1.4883116883116883,1.348051948051948,2.4695652173913043,2.255072463768116,345,1.1710144927536232,1.208695652173913,3.4139999999999997,2.618,2.798,2.973,3.375,2.375,5.11768154786833,2.592093140128989,2.525588407739342,3,1,4,3,,Hyper,Duka
1.8892045454545454,2.2670454545454546,352,0.9517045454545454,1.1818181818181819,2.052469135802469,2.441358024691358,324,1.0308641975308641,1.2314814814814814,2.218,2.324,2.211,2.569,2.25,1.75,5.11768154786833,2.592093140128989,2.525588407739342,1,1,2,1,,Gaga,Rodja
2.4695652173913043,2.255072463768116,345,1.1710144927536232,1.208695652173913,1.8892045454545454,2.2670454545454546,352,0.9517045454545454,1.1818181818181819,2.798,2.973,2.218,2.324,2.375,2.25,5.11768154786833,2.592093140128989,2.525588407739342,3,2,5,2,,Duka,Gaga
2.5510204081632653,2.61734693877551,196,1.3877551020408163,1.2653061224489797,2.9922077922077923,2.625974025974026,385,1.4883116883116883,1.348051948051948,3.114,3.038,3.4139999999999997,2.618,2.5,3.375,5.11768154786833,2.592093140128989,2.525588407739342,2,2,4,4,,borees,Hyper
2.5510204081632653,2.61734693877551,196,1.3877551020408163,1.2653061224489797,1.8892045454545454,2.2670454545454546,352,0.9517045454545454,1.1818181818181819,3.114,3.038,2.218,2.324,2.5,2.25,5.11768154786833,2.592093140128989,2.525588407739342,3,4,7,3,,borees,Gaga
2.4695652173913043,2.255072463768116,345,1.1710144927536232,1.208695652173913,2.052469135802469,2.441358024691358,324,1.0308641975308641,1.2314814814814814,2.798,2.973,2.211,2.569,2.375,1.75,5.11768154786833,2.592093140128989,2.525588407739342,4,4,8,4,,Duka,Rodja
2.052469135802469,2.441358024691358,324,1.0308641975308641,1.2314814814814814,2.5510204081632653,2.61734693877551,196,1.3877551020408163,1.2653061224489797,2.211,2.569,3.114,3.038,1.75,2.5,5.11768154786833,2.592093140128989,2.525588407739342,0,3,3,1,,Rodja,borees
1.8892045454545454,2.2670454545454546,352,0.9517045454545454,1.1818181818181819,2.9922077922077923,2.625974025974026,385,1.4883116883116883,1.348051948051948,2.218,2.324,3.4139999999999997,2.618,2.25,3.375,5.11768154786833,2.592093140128989,2.525588407739342,0,4,4,2,,Gaga,Hyper
2.9922077922077923,2.625974025974026,385,1.4883116883116883,1.348051948051948,2.052469135802469,2.441358024691358,324,1.0308641975308641,1.2314814814814814,3.4139999999999997,2.618,2.211,2.569,3.375,1.75,5.11768154786833,2.592093140128989,2.525588407739342,5,2,7,5,,Hyper,Rodja
2.5510204081632653,2.61734693877551,196,1.3877551020408163,1.2653061224489797,2.4695652173913043,2.255072463768116,345,1.1710144927536232,1.208695652173913,3.114,3.038,2.798,2.973,2.5,2.375,5.11768154786833,2.592093140128989,2.525588407739342,3,1,4,2,,borees,Duka
2.4695652173913043,2.255072463768116,345,1.1710144927536232,1.208695652173913,2.9922077922077923,2.625974025974026,385,1.4883116883116883,1.348051948051948,2.798,2.973,3.4139999999999997,2.618,2.375,3.375,5.11768154786833,2.592093140128989,2.525588407739342,4,2,6,5,,Duka,Hyper
2.052469135802469,2.441358024691358,324,1.0308641975308641,1.2314814814814814,1.8892045454545454,2.2670454545454546,352,0.9517045454545454,1.1818181818181819,2.211,2.569,2.218,2.324,1.75,2.25,5.11768154786833,2.592093140128989,2.525588407739342,3,2,5,2,,Rodja,Gaga
1.8892045454545454,2.2670454545454546,352,0.9517045454545454,1.1818181818181819,2.4695652173913043,2.255072463768116,345,1.1710144927536232,1.208695652173913,2.218,2.324,2.798,2.973,2.25,2.375,5.11768154786833,2.592093140128989,2.525588407739342,1,3,4,0,,Gaga,Duka
2.9922077922077923,2.625974025974026,385,1.4883116883116883,1.348051948051948,2.5510204081632653,2.61734693877551,196,1.3877551020408163,1.2653061224489797,3.4139999999999997,2.618,3.114,3.038,3.375,2.5,5.11768154786833,2.592093140128989,2.525588407739342,2,2,4,1,,Hyper,borees
1.8892045454545454,2.2670454545454546,352,0.9517045454545454,1.1818181818181819,2.5510204081632653,2.61734693877551,196,1.3877551020408163,1.2653061224489797,2.218,2.324,3.114,3.038,2.25,2.5,5.11768154786833,2.592093140128989,2.525588407739342,2,1,3,1,,Gaga,borees
2.052469135802469,2.441358024691358,324,1.0308641975308641,1.2314814814814814,2.4695652173913043,2.255072463768116,345,1.1710144927536232,1.208695652173913,2.211,2.569,2.798,2.973,1.75,2.375,5.11768154786833,2.592093140128989,2.525588407739342,2,2,4,3,,Rodja,Duka
2.5510204081632653,2.61734693877551,196,1.3877551020408163,1.2653061224489797,2.052469135802469,2.441358024691358,324,1.0308641975308641,1.2314814814814814,3.114,3.038,2.211,2.569,2.5,1.75,5.11768154786833,2.592093140128989,2.525588407739342,2,2,4,3,,borees,Rodja
2.9922077922077923,2.625974025974026,385,1.4883116883116883,1.348051948051948,1.8892045454545454,2.2670454545454546,352,0.9517045454545454,1.1818181818181819,3.4139999999999997,2.618,2.218,2.324,3.375,2.25,5.11768154786833,2.592093140128989,2.525588407739342,0,3,3,1,,Hyper,Gaga
2.052469135802469,2.441358024691358,324,1.0308641975308641,1.2314814814814814,2.9922077922077923,2.625974025974026,385,1.4883116883116883,1.348051948051948,2.211,2.569,3.4139999999999997,2.618,1.75,3.375,5.11768154786833,2.592093140128989,2.525588407739342,4,2,6,3,,Rodja,Hyper
2.4695652173913043,2.255072463768116,345,1.1710144927536232,1.208695652173913,2.5510204081632653,2.61734693877551,196,1.3877551020408163,1.2653061224489797,2.798,2.973,3.114,3.038,2.375,2.5,5.11768154786833,2.592093140128989,2.525588407739342,1,3,4,2,,Duka,borees
2.9922077922077923,2.625974025974026,385,1.4883116883116883,1.348051948051948,2.4695652173913043,2.255072463768116,345,1.1710144927536232,1.208695652173913,3.4139999999999997,2.618,2.798,2.973,3.375,2.375,5.11768154786833,2.592093140128989,2.525588407739342,3,4,7,3,,Hyper,Duka
1.8892045454545454,2.2670454545454546,352,0.9517045454545454,1.1818181818181819,2.052469135802469,2.441358024691358,324,1.0308641975308641,1.2314814814814814,2.218,2.324,2.211,2.569,2.25,1.75,5.11768154786833,2.592093140128989,2.525588407739342,1,1,2,2,,Gaga,Rodja
2.4695652173913043,2.255072463768116,345,1.1710144927536232,1.208695652173913,1.8892045454545454,2.2670454545454546,352,0.9517045454545454,1.1818181818181819,2.798,2.973,2.218,2.324,2.375,2.25,5.11768154786833,2.592093140128989,2.525588407739342,3,0,3,1,,Duka,Gaga
2.5510204081632653,2.61734693877551,196,1.3877551020408163,1.2653061224489797,2.9922077922077923,2.625974025974026,385,1.4883116883116883,1.348051948051948,3.114,3.038,3.4139999999999997,2.618,2.5,3.375,5.11768154786833,2.592093140128989,2.525588407739342,2,2,4,3,,borees,Hyper
2.967289719626168,2.892523364485981,214,1.3224299065420562,1.3831775700934579,2.7438423645320196,2.332512315270936,406,1.4236453201970443,1.1945812807881773,3.152,2.8309999999999995,2.8169999999999997,2.376,3.75,2.625,5.11768154786833,2.592093140128989,2.525588407739342,2,1,3,2,,Koftovsky,nikkitta
3.146131805157593,2.530085959885387,349,1.5730659025787965,1.2063037249283668,2.3594594594594596,2.7432432432432434,370,1.1027027027027028,1.3891891891891892,3.215,2.485,2.3409999999999997,2.644,3.75,2.625,5.11768154786833,2.592093140128989,2.525588407739342,1,1,2,1,,dor1an,mko1919
2.3594594594594596,2.7432432432432434,370,1.1027027027027028,1.3891891891891892,2.967289719626168,2.892523364485981,214,1.3224299065420562,1.3831775700934579,2.3409999999999997,2.644,3.152,2.8309999999999995,2.625,3.75,5.11768154786833,2.592093140128989,2.525588407739342,1,0,1,1,,mko1919,Koftovsky
2.7438423645320196,2.332512315270936,406,1.4236453201970443,1.1945812807881773,2.912087912087912,3.0494505494505493,364,1.510989010989011,1.4945054945054945,2.8169999999999997,2.376,2.654,3.322,2.625,2.5,5.11768154786833,2.592093140128989,2.525588407739342,2,1,3,2,,nikkitta,tonexo
2.912087912087912,3.0494505494505493,364,1.510989010989011,1.4945054945054945,2.3594594594594596,2.7432432432432434,370,1.1027027027027028,1.3891891891891892,2.654,3.322,2.3409999999999997,2.644,2.5,2.625,5.11768154786833,2.592093140128989,2.525588407739342,3,4,7,5,,tonexo,mko1919
2.967289719626168,2.892523364485981,214,1.3224299065420562,1.3831775700934579,3.146131805157593,2.530085959885387,349,1.5730659025787965,1.2063037249283668,3.152,2.8309999999999995,3.215,2.485,3.75,3.75,5.11768154786833,2.592093140128989,2.525588407739342,3,2,5,2,,Koftovsky,dor1an
3.146131805157593,2.530085959885387,349,1.5730659025787965,1.2063037249283668,2.912087912087912,3.0494505494505493,364,1.510989010989011,1.4945054945054945,3.215,2.485,2.654,3.322,3.75,2.5,5.11768154786833,2.592093140128989,2.525588407739342,2,2,4,2,,dor1an,tonexo
2.3594594594594596,2.7432432432432434,370,1.1027027027027028,1.3891891891891892,2.7438423645320196,2.332512315270936,406,1.4236453201970443,1.1945812807881773,2.3409999999999997,2.644,2.8169999999999997,2.376,2.625,2.625,5.11768154786833,2.592093140128989,2.525588407739342,2,2,4,1,,mko1919,nikkitta
2.7438423645320196,2.332512315270936,406,1.4236453201970443,1.1945812807881773,3.146131805157593,2.530085959885387,349,1.5730659025787965,1.2063037249283668,2.8169999999999997,2.376,3.215,2.485,2.625,3.75,5.11768154786833,2.592093140128989,2.525588407739342,3,2,5,2,,nikkitta,dor1an
2.912087912087912,3.0494505494505493,364,1.510989010989011,1.4945054945054945,2.967289719626168,2.892523364485981,214,1.3224299065420562,1.3831775700934579,2.654,3.322,3.152,2.8309999999999995,2.5,3.75,5.11768154786833,2.592093140128989,2.525588407739342,2,2,4,1,,tonexo,Koftovsky
2.7438423645320196,2.332512315270936,406,1.4236453201970443,1.1945812807881773,2.967289719626168,2.892523364485981,214,1.3224299065420562,1.3831775700934579,2.8169999999999997,2.376,3.152,2.8309999999999995,2.625,3.75,5.11768154786833,2.592093140128989,2.525588407739342,4,6,10,7,,nikkitta,Koftovsky
2.3594594594594596,2.7432432432432434,370,1.1027027027027028,1.3891891891891892,3.146131805157593,2.530085959885387,349,1.5730659025787965,1.2063037249283668,2.3409999999999997,2.644,3.215,2.485,2.625,3.75,5.11768154786833,2.592093140128989,2.525588407739342,3,3,6,4,,mko1919,dor1an
2.967289719626168,2.892523364485981,214,1.3224299065420562,1.3831775700934579,2.3594594594594596,2.7432432432432434,370,1.1027027027027028,1.3891891891891892,3.152,2.8309999999999995,2.3409999999999997,2.644,3.75,2.625,5.11768154786833,2.592093140128989,2.525588407739342,5,2,7,2,,Koftovsky,mko1919
2.912087912087912,3.0494505494505493,364,1.510989010989011,1.4945054945054945,2.7438423645320196,2.332512315270936,406,1.4236453201970443,1.1945812807881773,2.654,3.322,2.8169999999999997,2.376,2.5,2.625,5.11768154786833,2.592093140128989,2.525588407739342,0,4,4,2,,tonexo,nikkitta
2.3594594594594596,2.7432432432432434,370,1.1027027027027028,1.3891891891891892,2.912087912087912,3.0494505494505493,364,1.510989010989011,1.4945054945054945,2.3409999999999997,2.644,2.654,3.322,2.625,2.5,5.11768154786833,2.592093140128989,2.525588407739342,2,4,6,3,,mko1919,tonexo
3.146131805157593,2.530085959885387,349,1.5730659025787965,1.2063037249283668,2.967289719626168,2.892523364485981,214,1.3224299065420562,1.3831775700934579,3.215,2.485,3.152,2.8309999999999995,3.75,3.75,5.11768154786833,2.592093140128989,2.525588407739342,3,1,4,3,,dor1an,Koftovsky
2.912087912087912,3.0494505494505493,364,1.510989010989011,1.4945054945054945,3.146131805157593,2.530085959885387,349,1.5730659025787965,1.2063037249283668,2.654,3.322,3.215,2.485,2.5,3.75,5.11768154786833,2.592093140128989,2.525588407739342,6,0,6,2,,tonexo,dor1an
2.7438423645320196,2.332512315270936,406,1.4236453201970443,1.1945812807881773,2.3594594594594596,2.7432432432432434,370,1.1027027027027028,1.3891891891891892,2.8169999999999997,2.376,2.3409999999999997,2.644,2.625,2.625,5.11768154786833,2.592093140128989,2.525588407739342,5,3,8,3,,nikkitta,mko1919
3.146131805157593,2.530085959885387,349,1.5730659025787965,1.2063037249283668,2.7438423645320196,2.332512315270936,406,1.4236453201970443,1.1945812807881773,3.215,2.485,2.8169999999999997,2.376,3.75,2.625,5.11768154786833,2.592093140128989,2.525588407739342,1,4,5,4,,dor1an,nikkitta
2.967289719626168,2.892523364485981,214,1.3224299065420562,1.3831775700934579,2.912087912087912,3.0494505494505493,364,1.510989010989011,1.4945054945054945,3.152,2.8309999999999995,2.654,3.322,3.75,2.5,5.11768154786833,2.592093140128989,2.525588407739342,1,3,4,1,,Koftovsky,tonexo
2.967289719626168,2.892523364485981,214,1.3224299065420562,1.3831775700934579,2.7438423645320196,2.332512315270936,406,1.4236453201970443,1.1945812807881773,3.152,2.8309999999999995,2.8169999999999997,2.376,3.75,2.625,5.11768154786833,2.592093140128989,2.525588407739342,3,5,8,2,,Koftovsky,nikkitta
3.146131805157593,2.530085959885387,349,1.5730659025787965,1.2063037249283668,2.3594594594594596,2.7432432432432434,370,1.1027027027027028,1.3891891891891892,3.215,2.485,2.3409999999999997,2.644,3.75,2.625,5.11768154786833,2.592093140128989,2.525588407739342,3,2,5,1,,dor1an,mko1919
2.3594594594594596,2.7432432432432434,370,1.1027027027027028,1.3891891891891892,2.967289719626168,2.892523364485981,214,1.3224299065420562,1.3831775700934579,2.3409999999999997,2.644,3.152,2.8309999999999995,2.625,3.75,5.11768154786833,2.592093140128989,2.525588407739342,2,5,7,1,,mko1919,Koftovsky
2.7438423645320196,2.332512315270936,406,1.4236453201970443,1.1945812807881773,2.912087912087912,3.0494505494505493,364,1.510989010989011,1.4945054945054945,2.8169999999999997,2.376,2.654,3.322,2.625,2.5,5.11768154786833,2.592093140128989,2.525588407739342,2,4,6,5,,nikkitta,tonexo
2.912087912087912,3.0494505494505493,364,1.510989010989011,1.4945054945054945,2.3594594594594596,2.7432432432432434,370,1.1027027027027028,1.3891891891891892,2.654,3.322,2.3409999999999997,2.644,2.5,2.625,5.11768154786833,2.592093140128989,2.525588407739342,0,3,3,1,,tonexo,mko1919
